\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
UDS & 8765 & 10.0569048513 & 1.441 & 4.6199999 & 0.3 & 10.98 & 0.052 & 0.0489 & 43.2520538248 & 44.5409711474 & 1.19418366114 & 43.2914462466 & 44.8643078083 & -0.934653015524 & -8.86272119016 & -10.508941533 & -10.1931319277 \\
UDS & 22228 & 9.44715803134 & 1.441 & 9.2399998 & 0.4 & 11.63 & 0.142 & 0.0916 & 44.1746404394 & 45.1710220912 & 1.82423460501 & 43.6042031089 & 45.2552538862 & -0.543706937611 & -7.62292342633 & -9.26914376913 & -8.95333416391 \\
UDS & 4072 & 10.2380461031 & 1.444 & 5.2800002 & 0.1 & 11.64 & 0.168 & 0.0031 & 42.7141066595 & 45.2213965617 & 1.87460907546 & 43.1090821576 & 44.636352697 & -1.16260812682 & -8.36343702764 & -10.0096573704 & -9.69384776522 \\
UDS & 6925 & 10.4563660331 & 1.445 & 5.2800002 & 0.1 & 11.3 & 0.083 & 0.0031 & 42.3741066595 & 44.8813965617 & 1.53460907546 & 42.9938221576 & 44.492277697 & -1.30668312682 & -8.92175695764 & -10.5679773004 & -10.2521676952 \\
UDS & 5142 & 9.84260923961 & 1.446 & 4.6199999 & 0.3 & 10.96 & 0.049 & 0.0489 & 43.2320538248 & 44.5209711474 & 1.17418366114 & 43.2846662466 & 44.8558328083 & -0.943128015524 & -8.66842557847 & -10.3146459213 & -9.99883631605 \\
UDS & 27138 & 10.0170333393 & 1.446 & 4.6199999 & 0.2 & 11.18 & 0.059 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -8.60958397092 & -10.2558043137 & -9.9399947085 \\
UDS & 21447 & 10.6334684556 & 1.446 & 5.9400001 & 0.2 & 10.89 & 0.101 & 0.0194 & 42.7605466956 & 44.4642368546 & 1.11744936838 & 43.1248253298 & 44.6560316623 & -1.14292916152 & -9.51601908722 & -11.16223943 & -10.8464298248 \\
UDS & 7825 & 10.411619706 & 1.449 & 4.6199999 & 0.2 & 11.41 & 0.095 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & -8.77417033762 & -10.4203906804 & -10.1045810752 \\
UDS & 897 & 10.6170003411 & 1.45 & 5.2800002 & 0.1 & 11.22 & 0.078 & 0.0031 & 42.2941066595 & 44.8013965617 & 1.45460907546 & 42.9667021576 & 44.458377697 & -1.34058312682 & -9.16239126564 & -10.8086116084 & -10.4928020032 \\
UDS & 12462 & 10.8970770032 & 1.45 & 4.6199999 & 0.1 & 10.97 & 0.074 & 0.0031 & 42.0441066595 & 44.5513965617 & 1.20460907546 & 42.8819521576 & 44.352440197 & -1.44652062682 & -9.69246792774 & -11.3386882705 & -11.0228786653 \\
UDS & 21273 & 11.0755469614 & 1.4539 & 4.6199999 & 0.3 & 12.1 & 0.328 & 0.0489 & 44.3720538248 & 45.6609711474 & 2.31418366114 & 43.6711262466 & 45.3389078083 & -0.460053015524 & -8.76136330026 & -10.4075836431 & -10.0917740378 \\
UDS & 7190 & 10.0569048513 & 1.456 & 4.6199999 & 0.3 & 11.06 & 0.056 & 0.0489 & 43.3320538248 & 44.6209711474 & 1.27418366114 & 43.3185662466 & 44.8982078083 & -0.900753015524 & -8.78272119016 & -10.428941533 & -10.1131319277 \\
UDS & 3325 & 10.7664128471 & 1.461 & 3.5 & 1.0 & 11.73 & 1.314 & 0.625 & 45.108624983 & 44.8867762334 & 1.53998874719 & 43.9208238692 & 45.6510298366 & -0.147930987228 & -9.22642409991 & -10.8726444427 & -10.5568348375 \\
UDS & 25335 & 10.414973348 & 1.462 & 5.2800002 & 0.1 & 10.94 & 0.051 & 0.0031 & 42.0141066595 & 44.5213965617 & 1.17460907546 & 42.8717821576 & 44.339727697 & -1.45923312682 & -9.24036427254 & -10.8865846153 & -10.5707750101 \\
UDS & 22791 & 10.9201233263 & 1.466 & 4.6199999 & 0.6 & 11.74 & 0.37 & 0.2166 & 44.658403418 & 45.2167285329 & 1.86994104668 & 43.7681987587 & 45.4602484484 & -0.33871237542 & -9.05018227962 & -10.6964026224 & -10.3805930172 \\
UDS & 13325 & 9.97818051694 & 1.466 & 4.6199999 & 0.3 & 11.1 & 0.062 & 0.0489 & 43.3720538248 & 44.6609711474 & 1.31418366114 & 43.3321262466 & 44.9151578083 & -0.883803015524 & -8.6639968558 & -10.3102171986 & -9.99440759338 \\
UDS & 10804 & 10.5943925504 & 1.467 & 7.2600002 & 0.4 & 11.18 & 0.082 & 0.0916 & 43.7246404394 & 44.7210220912 & 1.37423460501 & 43.4516531089 & 45.0645663862 & -0.734394437611 & -9.22015794539 & -10.8663782882 & -10.550568683 \\
UDS & 8626 & 9.81157500587 & 1.468 & 3.96 & 0.2 & 11.23 & 0.06 & 0.0194 & 43.1005466956 & 44.8042368546 & 1.45744936838 & 43.2400853298 & 44.8001066623 & -0.998854161519 & -8.35412563749 & -10.0003459803 & -9.68453637507 \\
UDS & 23999 & 10.665580991 & 1.47 & 3.96 & 0.1 & 11.68 & 0.2 & 0.0031 & 42.7541066595 & 45.2613965617 & 1.91460907546 & 43.1226421576 & 44.653302697 & -1.14565812682 & -8.75097191554 & -10.3971922583 & -10.0813826531 \\
UDS & 10941 & 10.3138672204 & 1.471 & 3.5 & 0.6 & 11.06 & 0.399 & 0.2166 & 43.978403418 & 44.5367285329 & 1.18994104668 & 43.5376787587 & 45.1720984484 & -0.62686237542 & -9.12392617372 & -10.7701465165 & -10.4543369113 \\
UDS & 2926 & 10.3820170426 & 1.474 & 5.2800002 & 0.2 & 11.24 & 0.068 & 0.0194 & 43.1105466956 & 44.8142368546 & 1.46744936838 & 43.2434753298 & 44.8043441623 & -0.994616661519 & -8.91456767422 & -10.560788017 & -10.2449784118 \\
UDS & 8721 & 10.374748346 & 1.475 & 3.96 & 0.3 & 11.35 & 0.117 & 0.0489 & 43.6220538248 & 44.9109711474 & 1.56418366114 & 43.4168762466 & 45.0210953083 & -0.777865515524 & -8.81056468486 & -10.4567850277 & -10.1409754224 \\
UDS & 23522 & 10.260071388 & 1.476 & 4.6199999 & 0.1 & 11.31 & 0.071 & 0.0031 & 42.3841066595 & 44.8913965617 & 1.54460907546 & 42.9972121576 & 44.496515197 & -1.30244562682 & -8.71546231254 & -10.3616826553 & -10.0458730501 \\
UDS & 1052 & 10.652246341 & 1.478 & 5.2800002 & 0.1 & 11.42 & 0.106 & 0.0031 & 42.4941066595 & 45.0013965617 & 1.65460907546 & 43.0345021576 & 44.543127697 & -1.25583312682 & -8.99763726554 & -10.6438576083 & -10.3280480031 \\
UDS & 1630 & 10.1760912591 & 1.479 & 4.6199999 & 0.3 & 11.25 & 0.086 & 0.0489 & 43.5220538248 & 44.8109711474 & 1.46418366114 & 43.3829762466 & 44.9787203083 & -0.820240515524 & -8.71190759796 & -10.3581279408 & -10.0423183355 \\
UDS & 20542 & 10.50242712 & 1.48 & 5.9400001 & 0.4 & 11.46 & 0.083 & 0.0916 & 44.0046404394 & 45.0010220912 & 1.65423460501 & 43.5465731089 & 45.1832163862 & -0.615744437611 & -8.84819251499 & -10.4944128578 & -10.1786032526 \\
UDS & 4144 & 10.3201462861 & 1.48 & 4.6199999 & 0.4 & 11.32 & 0.132 & 0.0916 & 43.8646404394 & 44.8610220912 & 1.51423460501 & 43.4991131089 & 45.1238913862 & -0.675069437611 & -8.80591168109 & -10.4521320239 & -10.1363224187 \\
UDS & 2158 & 10.5563025008 & 1.487 & 5.2800002 & 0.3 & 11.45 & 0.148 & 0.0489 & 43.7220538248 & 45.0109711474 & 1.66418366114 & 43.4507762466 & 45.0634703083 & -0.735490515524 & -8.89211883966 & -10.5383391825 & -10.2225295772 \\
UDS & 25443 & 10.6138418219 & 1.487 & 5.2800002 & 0.1 & 11.16 & 0.062 & 0.0031 & 42.2341066595 & 44.7413965617 & 1.39460907546 & 42.9463621576 & 44.432952697 & -1.36600812682 & -9.21923274644 & -10.8654530892 & -10.549643484 \\
UDS & 18706 & 9.95375969173 & 1.488 & 5.2800002 & 0.2 & 11.27 & 0.061 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & -8.45631032335 & -10.1025306662 & -9.78672106093 \\
UDS & 15183 & 10.3996737215 & 1.489 & 4.6199999 & 0.1 & 11.76 & 0.202 & 0.0031 & 42.8341066595 & 45.3413965617 & 1.99460907546 & 43.1497621576 & 44.687202697 & -1.11175812682 & -8.40506464604 & -10.0512849888 & -9.73547538362 \\
UDS & 14608 & 10.1553360375 & 1.489 & 4.6199999 & 0.2 & 11.42 & 0.095 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & -8.50788666912 & -10.1541070119 & -9.8382974067 \\
UDS & 5354 & 10.357934847 & 1.49 & 5.9400001 & 0.1 & 10.82 & 0.036 & 0.0031 & 41.8941066595 & 44.4013965617 & 1.05460907546 & 42.8311021576 & 44.288877697 & -1.51008312682 & -9.30332577154 & -10.9495461143 & -10.6337365091 \\
UDS & 8514 & 10.6665179806 & 1.491 & 5.2800002 & 0.4 & 11.4 & 0.206 & 0.0916 & 43.9446404394 & 44.9410220912 & 1.59423460501 & 43.5262331089 & 45.1577913862 & -0.641169437611 & -9.07228337559 & -10.7185037184 & -10.4026941132 \\
UDS & 10356 & 9.89153745767 & 1.491 & 5.9400001 & 0.2 & 11.09 & 0.045 & 0.0194 & 42.9605466956 & 44.6642368546 & 1.31744936838 & 43.1926253298 & 44.7407816623 & -1.05817916152 & -8.57408808929 & -10.2203084321 & -9.90449882687 \\
UDS & 17102 & 10.2833012287 & 1.498 & 5.2800002 & 0.4 & 11.38 & 0.117 & 0.0916 & 43.9246404394 & 44.9210220912 & 1.57423460501 & 43.5194531089 & 45.1493163862 & -0.649644437611 & -8.70906662369 & -10.3552869665 & -10.0394773613 \\
UDS & 11346 & 9.26007138799 & 1.499 & 5.9400001 & 0.5 & 11.53 & 0.143 & 0.1475 & 44.281536986 & 45.0434393534 & 1.69665186713 & 43.6404410383 & 45.3005512978 & -0.498409525969 & -7.56341952086 & -9.20963986366 & -8.89383025844 \\
UDS & 4552 & 10.2121876044 & 1.504 & 4.6199999 & 0.2 & 11.43 & 0.094 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & -8.55473823602 & -10.2009585788 & -9.8851489736 \\
UDS & 19126 & 10.7007037171 & 1.507 & 4.6199999 & 0.2 & 11.92 & 0.253 & 0.0194 & 43.7905466956 & 45.4942368546 & 2.14744936838 & 43.4739953298 & 45.0924941623 & -0.706466661519 & -8.55325434872 & -10.1994746915 & -9.8836650863 \\
UDS & 19029 & 9.69635638873 & 1.512 & 4.6199999 & 0.8 & 10.77 & 0.06 & 0.3944 & 43.948681872 & 44.1349308322 & 0.788143345959 & 43.5276031546 & 45.1595039432 & -0.639456880546 & -8.90821304277 & -10.5544333856 & -10.2386237804 \\
UDS & 12561 & 10.8662873391 & 1.514 & 5.2800002 & 0.1 & 10.99 & 0.065 & 0.0031 & 42.0641066595 & 44.5713965617 & 1.22460907546 & 42.8887321576 & 44.360915197 & -1.43804562682 & -9.64167826364 & -11.2878986064 & -10.9720890012 \\
UDS & 11276 & 10.3502480183 & 1.519 & 4.6199999 & 0.4 & 11.37 & 0.096 & 0.0916 & 43.9146404394 & 44.9110220912 & 1.56423460501 & 43.5160631089 & 45.1450788862 & -0.653881937611 & -8.78601341329 & -10.4322337561 & -10.1164241509 \\
UDS & 18123 & 10.1583624921 & 1.521 & 5.2800002 & 0.2 & 11.25 & 0.084 & 0.0194 & 43.1205466956 & 44.8242368546 & 1.47744936838 & 43.2468653298 & 44.8085816623 & -0.990379161519 & -8.68091312372 & -10.3271334665 & -10.0113238613 \\
UDS & 10581 & 10.875639937 & 1.521 & 5.9400001 & 0.3 & 11.74 & 0.273 & 0.0489 & 44.0120538248 & 45.3009711474 & 1.95418366114 & 43.5490862466 & 45.1863578083 & -0.612603015524 & -8.92145627586 & -10.5676766187 & -10.2518670134 \\
UDS & 21413 & 9.6294095991 & 1.523 & 4.6199999 & 0.2 & 11.17 & 0.052 & 0.0194 & 43.0405466956 & 44.7442368546 & 1.39744936838 & 43.2197453298 & 44.7746816623 & -1.02427916152 & -8.23196023072 & -9.87818057352 & -9.5623709683 \\
UDS & 8754 & 10.9169800473 & 1.525 & 5.2800002 & 0.1 & 11.76 & 0.233 & 0.0031 & 42.8341066595 & 45.3413965617 & 1.99460907546 & 43.1497621576 & 44.687202697 & -1.11175812682 & -8.92237097184 & -10.5685913146 & -10.2527817094 \\
UDS & 11459 & 10.0128372247 & 1.526 & 5.9400001 & 0.16 & 11.54 & 0.12 & 0.011296 & 43.1756696494 & 45.1178112569 & 1.77102377065 & 43.2655520111 & 44.8319400139 & -0.967020809856 & -8.24181345405 & -9.88803379685 & -9.57222419163 \\
UDS & 3324 & 10.2405492483 & 1.527 & 5.9400001 & 0.3 & 11.19 & 0.084 & 0.0489 & 43.4620538248 & 44.7509711474 & 1.40418366114 & 43.3626362466 & 44.9532953083 & -0.845665515524 & -8.83636558716 & -10.48258593 & -10.1667763247 \\
UDS & 2304 & 10.2810333672 & 1.527 & 3.96 & 0.4 & 11.19 & 0.069 & 0.0916 & 43.7346404394 & 44.7310220912 & 1.38423460501 & 43.4550431089 & 45.0688038862 & -0.730156937611 & -8.89679876219 & -10.543019105 & -10.2272094998 \\
UDS & 21783 & 10.4502491083 & 1.5271 & 3.96 & 0.1 & 11.75 & 0.39 & 0.0031 & 42.8241066595 & 45.3313965617 & 1.98460907546 & 43.1463721576 & 44.682965197 & -1.11599562682 & -8.46564003284 & -10.1118603756 & -9.79605077042 \\
UDS & 17904 & 10.3222192947 & 1.529 & 5.2800002 & 0.3 & 11.48 & 0.157 & 0.0489 & 43.7520538248 & 45.0409711474 & 1.69418366114 & 43.4609462466 & 45.0761828083 & -0.722778015524 & -8.62803563356 & -10.2742559764 & -9.95844637114 \\
UDS & 23567 & 10.3117538611 & 1.53 & 5.2800002 & 0.3 & 11.32 & 0.084 & 0.0489 & 43.5920538248 & 44.8809711474 & 1.53418366114 & 43.4067062466 & 45.0083828083 & -0.790578015524 & -8.77757019996 & -10.4237905428 & -10.1079809375 \\
UDS & 7402 & 8.64443858947 & 1.532 & 5.2800002 & 1.0 & 11.23 & 0.109 & 0.625 & 44.608624983 & 44.3867762334 & 1.03998874719 & 43.7513238692 & 45.4391548366 & -0.359805987228 & -7.60444984228 & -9.25067018508 & -8.93486057986 \\
UDS & 9623 & 10.6263403674 & 1.535 & 3.5 & 0.2 & 11.38 & 0.113 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -9.01889099902 & -10.6651113418 & -10.3493017366 \\
UDS & 13328 & 10.2095150145 & 1.535 & 5.2800002 & 0.3 & 11.16 & 0.077 & 0.0489 & 43.4320538248 & 44.7209711474 & 1.37418366114 & 43.3524662466 & 44.9405828083 & -0.858378015524 & -8.83533135336 & -10.4815516962 & -10.1657420909 \\
UDS & 9081 & 10.3654879849 & 1.536 & 4.6199999 & 0.3 & 11.03 & 0.057 & 0.0489 & 43.3020538248 & 44.5909711474 & 1.24418366114 & 43.3083962466 & 44.8854953083 & -0.913465515524 & -9.12130432376 & -10.7675246666 & -10.4517150613 \\
UDS & 23617 & 11.214843848 & 1.538 & 5.2800002 & 0.4 & 11.77 & 0.443 & 0.0916 & 44.3146404394 & 45.3110220912 & 1.96423460501 & 43.6516631089 & 45.3145788862 & -0.484381937611 & -9.25060924299 & -10.8968295858 & -10.5810199806 \\
UDS & 4920 & 8.30749603791 & 1.539 & 6.5999999 & 1.0 & 11.31 & 0.133 & 0.625 & 44.688624983 & 44.4667762334 & 1.11998874719 & 43.7784438692 & 45.4730548366 & -0.325905987228 & -7.18750729072 & -8.83372763352 & -8.5179180283 \\
UDS & 6076 & 10.096910013 & 1.548 & 4.6199999 & 0.2 & 11.37 & 0.087 & 0.0194 & 43.2405466956 & 44.9442368546 & 1.59744936838 & 43.2875453298 & 44.8594316623 & -0.939529161519 & -8.49946064462 & -10.1456809874 & -9.8298713822 \\
UDS & 10669 & 10.8007170783 & 1.548 & 5.2800002 & 0.3 & 11.48 & 0.144 & 0.0489 & 43.7520538248 & 45.0409711474 & 1.69418366114 & 43.4609462466 & 45.0761828083 & -0.722778015524 & -9.10653341716 & -10.75275376 & -10.4369441547 \\
UDS & 21188 & 9.99607365449 & 1.551 & 5.2800002 & 0.2 & 11.35 & 0.081 & 0.0194 & 43.2205466956 & 44.9242368546 & 1.57744936838 & 43.2807653298 & 44.8509566623 & -0.948004161519 & -8.41862428611 & -10.0648446289 & -9.74903502369 \\
UDS & 6817 & 10.6473829701 & 1.551 & 5.2800002 & 0.3 & 11.52 & 0.13 & 0.0489 & 43.7920538248 & 45.0809711474 & 1.73418366114 & 43.4745062466 & 45.0931328083 & -0.705828015524 & -8.91319930896 & -10.5594196518 & -10.2436100465 \\
UDS & 2493 & 10.0293837777 & 1.554 & 5.2800002 & 0.2 & 11.18 & 0.072 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -8.62193440932 & -10.2681547521 & -9.9523451469 \\
UDS & 16821 & 10.0934216852 & 1.555 & 5.9400001 & 0.2 & 11.42 & 0.096 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & -8.44597231682 & -10.0921926596 & -9.7763830544 \\
UDS & 19580 & 9.74115159885 & 1.558 & 4.6199999 & 0.2 & 11.16 & 0.055 & 0.0194 & 43.0305466956 & 44.7342368546 & 1.38744936838 & 43.2163553298 & 44.7704441623 & -1.02851666152 & -8.35370223047 & -9.99992257327 & -9.68411296805 \\
UDS & 1923 & 9.42324587394 & 1.562 & 3.96 & 0.8 & 10.96 & 0.068 & 0.3944 & 44.138681872 & 44.3249308322 & 0.978143345959 & 43.5920131546 & 45.2400164432 & -0.558944380546 & -8.44510252798 & -10.0913228708 & -9.77551326556 \\
UDS & 19249 & 9.22010808804 & 1.566 & 10.5600004 & 0.2 & 11.61 & 0.146 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -7.38265871966 & -9.02887906246 & -8.71306945724 \\
UDS & 23238 & 10.367355921 & 1.567 & 4.6199999 & 0.3 & 11.67 & 0.108 & 0.0489 & 43.9420538248 & 45.2309711474 & 1.88418366114 & 43.5253562466 & 45.1566953083 & -0.642265515524 & -8.48317225986 & -10.1293926027 & -9.81358299744 \\
UDS & 22117 & 10.7759743311 & 1.569 & 4.6199999 & 0.3 & 11.4 & 0.098 & 0.0489 & 43.6720538248 & 44.9609711474 & 1.61418366114 & 43.4338262466 & 45.0422828083 & -0.756678015524 & -9.16179066996 & -10.8080110128 & -10.4922014075 \\
UDS & 21565 & 10.1335389084 & 1.57 & 5.2800002 & 0.2 & 10.97 & 0.047 & 0.0194 & 42.8405466956 & 44.5442368546 & 1.19744936838 & 43.1519453298 & 44.6899316623 & -1.10902916152 & -8.93608954002 & -10.5823098828 & -10.2665002776 \\
UDS & 9412 & 10.5693739096 & 1.574 & 5.9400001 & 0.3 & 11.85 & 0.155 & 0.0489 & 44.1220538248 & 45.4109711474 & 2.06418366114 & 43.5863762466 & 45.2329703083 & -0.565990515524 & -8.50519024846 & -10.1514105913 & -9.83560098604 \\
UDS & 19091 & 9.14612803568 & 1.576 & 5.9400001 & 0.2 & 11.14 & 0.05 & 0.0194 & 43.0105466956 & 44.7142368546 & 1.36744936838 & 43.2095753298 & 44.7619691623 & -1.03699166152 & -7.7786786673 & -9.4248990101 & -9.10908940488 \\
UDS & 19164 & 9.41995574849 & 1.581 & 3.96 & 0.2 & 11.08 & 0.044 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.11250638011 & -9.75872672291 & -9.44291711769 \\
UDS & 26364 & 10.0569048513 & 1.583 & 5.9400001 & 0.9 & 11.2 & 0.143 & 0.5031 & 44.484399283 & 44.4790139624 & 1.13222647621 & 43.7092113569 & 45.3865141962 & -0.412446627611 & -8.92467837509 & -10.5708987179 & -10.2550891127 \\
UDS & 20908 & 9.82736927305 & 1.583 & 5.2800002 & 0.2 & 11.26 & 0.068 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -8.33991990467 & -9.98614024747 & -9.67033064225 \\
UDS & 2568 & 10.260071388 & 1.584 & 5.2800002 & 0.4 & 11.89 & 0.283 & 0.0916 & 44.4346404394 & 45.4310220912 & 2.08423460501 & 43.6923431089 & 45.3654288862 & -0.433531937611 & -8.17583678299 & -9.82205712579 & -9.50624752057 \\
UDS & 21772 & 10.652246341 & 1.585 & 5.2800002 & 0.2 & 11.3 & 0.048 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -9.12479697262 & -10.7710173154 & -10.4552077102 \\
UDS & 21552 & 10.1139433523 & 1.585 & 6.5999999 & 0.8 & 11.36 & 0.174 & 0.3944 & 44.538681872 & 44.7249308322 & 1.37814334596 & 43.7276131546 & 45.4095164432 & -0.389444380546 & -8.73580000634 & -10.3820203491 & -10.0662107439 \\
UDS & 23116 & 10.3926969533 & 1.587 & 5.2800002 & 0.3 & 11.23 & 0.091 & 0.0489 & 43.5020538248 & 44.7909711474 & 1.44418366114 & 43.3761962466 & 44.9702453083 & -0.828715515524 & -8.94851329216 & -10.594733635 & -10.2789240297 \\
UDS & 6422 & 9.8767949762 & 1.589 & 4.6199999 & 0.16 & 11.33 & 0.072 & 0.011296 & 42.9656696494 & 44.9078112569 & 1.56102377065 & 43.1943620111 & 44.7429525139 & -1.05600830986 & -8.31577120555 & -9.96199154835 & -9.64618194313 \\
UDS & 26104 & 8.61804809671 & 1.59 & 8.5799999 & 0.2 & 11.14 & 0.053 & 0.0194 & 43.0105466956 & 44.7142368546 & 1.36744936838 & 43.2095753298 & 44.7619691623 & -1.03699166152 & -7.25059872833 & -8.89681907113 & -8.58100946591 \\
UDS & 5698 & 9.98989456372 & 1.59 & 5.9400001 & 0.6 & 11.21 & 0.072 & 0.2166 & 44.128403418 & 44.6867285329 & 1.33994104668 & 43.5885287587 & 45.2356609484 & -0.56329987542 & -8.64995351704 & -10.2961738598 & -9.98036425462 \\
UDS & 22628 & 10.525044807 & 1.591 & 4.6199999 & 0.1 & 11.03 & 0.061 & 0.0031 & 42.1041066595 & 44.6113965617 & 1.26460907546 & 42.9022921576 & 44.377865197 & -1.42109562682 & -9.26043573154 & -10.9066560743 & -10.5908464691 \\
UDS & 3547 & 9.77959649126 & 1.593 & 4.6199999 & 0.16 & 11.33 & 0.079 & 0.011296 & 42.9656696494 & 44.9078112569 & 1.56102377065 & 43.1943620111 & 44.7429525139 & -1.05600830986 & -8.21857272061 & -9.86479306341 & -9.54898345819 \\
UDS & 19149 & 10.45484486 & 1.598 & 4.6199999 & 0.4 & 11.57 & 0.19 & 0.0916 & 44.1146404394 & 45.1110220912 & 1.76423460501 & 43.5838631089 & 45.2298288862 & -0.569131937611 & -8.69061025499 & -10.3368305978 & -10.0210209926 \\
UDS & 6197 & 10.2304489214 & 1.601 & 5.2800002 & 0.6 & 12.06 & 0.483 & 0.2166 & 44.978403418 & 45.5367285329 & 2.18994104668 & 43.8766787587 & 45.5958484484 & -0.20311237542 & -8.04050787472 & -9.68672821752 & -9.3709186123 \\
UDS & 20310 & 10.1335389084 & 1.602 & 5.2800002 & 0.2 & 11.31 & 0.079 & 0.0194 & 43.1805466956 & 44.8842368546 & 1.53744936838 & 43.2672053298 & 44.8340066623 & -0.964954161519 & -8.59608954002 & -10.2423098828 & -9.9265002776 \\
UDS & 25006 & 9.1105897103 & 1.603 & 3.96 & 0.2 & 11.02 & 0.04 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & -7.86314034192 & -9.50936068472 & -9.1935510795 \\
UDS & 5779 & 10.69019608 & 1.603 & 4.6199999 & 0.4 & 11.4 & 0.132 & 0.0916 & 43.9446404394 & 44.9410220912 & 1.59423460501 & 43.5262331089 & 45.1577913862 & -0.641169437611 & -9.09596147499 & -10.7421818178 & -10.4263722126 \\
UDS & 26696 & 10.0413926852 & 1.603 & 5.9400001 & 0.3 & 11.3 & 0.054 & 0.0489 & 43.5720538248 & 44.8609711474 & 1.51418366114 & 43.3999262466 & 44.9999078083 & -0.799053015524 & -8.52720902406 & -10.1734293669 & -9.85761976164 \\
UDS & 26373 & 11.0718820073 & 1.606 & 5.2800002 & 0.3 & 11.31 & 0.262 & 0.0489 & 43.5820538248 & 44.8709711474 & 1.52418366114 & 43.4033162466 & 45.0041453083 & -0.794815515524 & -9.54769834616 & -11.193918689 & -10.8781090837 \\
UDS & 13283 & 10.3521825181 & 1.607 & 4.6199999 & 0.4 & 11.83 & 0.313 & 0.0916 & 44.3746404394 & 45.3710220912 & 2.02423460501 & 43.6720031089 & 45.3400038862 & -0.458956937611 & -8.32794791309 & -9.97416825589 & -9.65835865067 \\
UDS & 11933 & 9.48572142648 & 1.607 & 4.6199999 & 0.16 & 11.05 & 0.044 & 0.011296 & 42.6856696494 & 44.6278112569 & 1.28102377065 & 43.0994420111 & 44.6243025139 & -1.17465830986 & -8.20469765583 & -9.85091799863 & -9.53510839341 \\
UDS & 18642 & 10.3096301674 & 1.607 & 5.2800002 & 0.2 & 11.29 & 0.081 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.79218079902 & -10.4384011418 & -10.1225915366 \\
UDS & 21991 & 10.123851641 & 1.607 & 5.2800002 & 0.2 & 11.61 & 0.164 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -8.28640227262 & -9.93262261542 & -9.6168130102 \\
UDS & 19767 & 10.611723308 & 1.607 & 4.6199999 & 0.4 & 11.55 & 0.099 & 0.0916 & 44.0946404394 & 45.0910220912 & 1.74423460501 & 43.5770831089 & 45.2213538862 & -0.577606937611 & -8.86748870299 & -10.5137090458 & -10.1978994406 \\
UDS & 7022 & 9.95568775031 & 1.608 & 6.5999999 & 0.16 & 11.43 & 0.103 & 0.011296 & 43.0656696494 & 45.0078112569 & 1.66102377065 & 43.2282620111 & 44.7853275139 & -1.01363330986 & -8.29466397966 & -9.94088432246 & -9.62507471724 \\
UDS & 19353 & 9.71516735785 & 1.608 & 7.2600002 & 0.2 & 11.18 & 0.073 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -8.30771798947 & -9.95393833227 & -9.63812872705 \\
UDS & 23653 & 9.01283722471 & 1.608 & 8.5799999 & 0.2 & 11.13 & 0.054 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -7.65538785633 & -9.30160819913 & -8.98579859391 \\
