\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
UDS & 2493 & 10.0293837777 & 1.554 & 5.2800002 & 0.2 & 11.18 & 0.072 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -8.62193440932 & -10.0101031331 & -9.67212703589 \\
COS & 8781 & 9.76415 & 1.554 & 4.62 & 0.2 & 11.39 & 0.087 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & -8.14670063162 & -9.53486935537 & -9.19689325819 \\
UDS & 16821 & 10.0934216852 & 1.555 & 5.9400001 & 0.2 & 11.42 & 0.096 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & -8.44597231682 & -9.83414104057 & -9.49616494339 \\
EGS & 30278 & 10.308 & 1.555 & 5.28 & 0.1 & 11.01 & 0.041 & 0.0031 & 42.0841066595 & 44.5913965617 & 1.24460907546 & 42.8955121576 & 44.369390197 & -1.42957062682 & -9.06339092454 & -10.4515596483 & -10.1135835511 \\
GDS & 19452 & 10.33 & 1.555 & 5.94 & 0.1 & 11.28 & 0.102 & 0.0031 & 42.3541066595 & 44.8613965617 & 1.51460907546 & 42.9870421576 & 44.483802697 & -1.31515812682 & -8.81539092454 & -10.2035596483 & -9.86558355111 \\
COS & 10753 & 9.61028 & 1.5555 & 6.6 & 0.2 & 11.52 & 0.09 & 0.0194 & 43.3905466956 & 45.0942368546 & 1.74744936838 & 43.3383953298 & 44.9229941623 & -0.875966661519 & -7.86283063162 & -9.25099935537 & -8.91302325819 \\
EGS & 20982 & 10.4181 & 1.556 & 4.62 & 0.2 & 11.56 & 0.076 & 0.0194 & 43.4305466956 & 45.1342368546 & 1.78744936838 & 43.3519553298 & 44.9399441623 & -0.859016661519 & -8.63065063162 & -10.0188193554 & -9.68084325819 \\
COS & 17552 & 8.50142 & 1.556 & 7.92 & 0.9 & 10.79 & 0.043 & 0.5031 & 44.074399283 & 44.0690139624 & 0.722226476212 & 43.5702213569 & 45.2127766962 & -0.586184127611 & -7.77919352379 & -9.16736224754 & -8.82938615036 \\
UDS & 19580 & 9.74115159885 & 1.558 & 4.6199999 & 0.2 & 11.16 & 0.055 & 0.0194 & 43.0305466956 & 44.7342368546 & 1.38744936838 & 43.2163553298 & 44.7704441623 & -1.02851666152 & -8.35370223047 & -9.74187095422 & -9.40389485704 \\
COS & 21504 & 10.5348 & 1.558 & 5.94 & 0.3 & 11.41 & 0.118 & 0.0489 & 43.6820538248 & 44.9709711474 & 1.62418366114 & 43.4372162466 & 45.0465203083 & -0.752440515524 & -8.91061633886 & -10.2987850626 & -9.96080896543 \\
EGS & 11277 & 10.2172 & 1.558 & 3.96 & 0.3 & 11.33 & 0.079 & 0.0489 & 43.6020538248 & 44.8909711474 & 1.54418366114 & 43.4100962466 & 45.0126203083 & -0.786340515524 & -8.67301633886 & -10.0611850626 & -9.72320896543 \\
EGS & 31454 & 10.276 & 1.5589 & 4.62 & 0.2 & 11.51 & 0.122 & 0.0194 & 43.3805466956 & 45.0842368546 & 1.73744936838 & 43.3350053298 & 44.9187566623 & -0.880204161519 & -8.53855063162 & -9.92671935537 & -9.58874325819 \\
EGS & 9064 & 10.4403 & 1.559 & 4.62 & 0.2 & 11.38 & 0.116 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.83285063162 & -10.2210193554 & -9.88304325819 \\
EGS & 642 & 10.1416 & 1.56 & 5.28 & 0.2 & 11.2 & 0.058 & 0.0194 & 43.0705466956 & 44.7742368546 & 1.42744936838 & 43.2299153298 & 44.7873941623 & -1.01156666152 & -8.71415063162 & -10.1023193554 & -9.76434325819 \\
GDS & 23312 & 10.28 & 1.56 & 4.62 & 0.3 & 11.35 & 0.18 & 0.0489 & 43.6220538248 & 44.9109711474 & 1.56418366114 & 43.4168762466 & 45.0210953083 & -0.777865515524 & -8.71581633886 & -10.1039850626 & -9.76600896543 \\
COS & 18495 & 9.59201 & 1.56 & 6.6 & 0.2 & 11.2 & 0.058 & 0.0194 & 43.0705466956 & 44.7742368546 & 1.42744936838 & 43.2299153298 & 44.7873941623 & -1.01156666152 & -8.16456063162 & -9.55272935537 & -9.21475325819 \\
UDS & 1923 & 9.42324587394 & 1.562 & 3.96 & 0.8 & 10.96 & 0.068 & 0.3944 & 44.138681872 & 44.3249308322 & 0.978143345959 & 43.5920131546 & 45.2400164432 & -0.558944380546 & -8.44510252798 & -9.83327125174 & -9.49529515455 \\
COS & 24075 & 10.7577 & 1.562 & 5.94 & 0.3 & 11.4 & 0.134 & 0.0489 & 43.6720538248 & 44.9609711474 & 1.61418366114 & 43.4338262466 & 45.0422828083 & -0.756678015524 & -9.14351633886 & -10.5316850626 & -10.1937089654 \\
COS & 17400 & 9.58518 & 1.564 & 5.28 & 0.2 & 11.34 & 0.077 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -8.01773063162 & -9.40589935537 & -9.06792325819 \\
EGS & 14240 & 10.3634 & 1.564 & 5.28 & 0.2 & 11.44 & 0.092 & 0.0194 & 43.3105466956 & 45.0142368546 & 1.66744936838 & 43.3112753298 & 44.8890941623 & -0.909866661519 & -8.69595063162 & -10.0841193554 & -9.74614325819 \\
EGS & 14500 & 10.1571 & 1.5645 & 5.28 & 0.2 & 11.47 & 0.062 & 0.0194 & 43.3405466956 & 45.0442368546 & 1.69744936838 & 43.3214453298 & 44.9018066623 & -0.897154161519 & -8.45965063162 & -9.84781935537 & -9.50984325819 \\
EGS & 22648 & 10.4276 & 1.565 & 5.28 & 0.2 & 11.63 & 0.162 & 0.0194 & 43.5005466956 & 45.2042368546 & 1.85744936838 & 43.3756853298 & 44.9696066623 & -0.829354161519 & -8.57015063162 & -9.95831935537 & -9.62034325819 \\
GDS & 24422 & 10.36 & 1.565 & 6.6 & 0.1 & 10.51 & 0.027 & 0.0031 & 41.5841066595 & 44.0913965617 & 0.744609075465 & 42.7260121576 & 44.157515197 & -1.64144562682 & -9.61539092453 & -11.0035596483 & -10.6655835511 \\
GDS & 18029 & 10.0 & 1.565 & 5.94 & 0.2 & 11.11 & 0.049 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -8.66255063162 & -10.0507193554 & -9.71274325819 \\
EGS & 5224 & 9.91425 & 1.565 & 5.28 & 0.2 & 11.34 & 0.049 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -8.34680063162 & -9.73496935537 & -9.39699325819 \\
UDS & 19249 & 9.22010808804 & 1.566 & 10.5600004 & 0.2 & 11.61 & 0.146 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -7.38265871966 & -8.77082744341 & -8.43285134623 \\
UDS & 23238 & 10.367355921 & 1.567 & 4.6199999 & 0.3 & 11.67 & 0.108 & 0.0489 & 43.9420538248 & 45.2309711474 & 1.88418366114 & 43.5253562466 & 45.1566953083 & -0.642265515524 & -8.48317225986 & -9.87134098361 & -9.53336488643 \\
GDS & 2615 & 10.27 & 1.567 & 5.28 & 0.2 & 11.4 & 0.089 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.64255063162 & -10.0307193554 & -9.69274325819 \\
EGS & 5931 & 9.7096 & 1.5671 & 4.62 & 0.2 & 11.04 & 0.039 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -8.44215063162 & -9.83031935537 & -9.49234325819 \\
EGS & 10804 & 10.3964 & 1.568 & 5.28 & 0.2 & 11.7 & 0.115 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & -8.46895063162 & -9.85711935537 & -9.51914325819 \\
GDS & 18562 & 10.9 & 1.568 & 5.28 & 0.1 & 11.07 & 0.067 & 0.0031 & 42.1441066595 & 44.6513965617 & 1.30460907546 & 42.9158521576 & 44.394815197 & -1.40414562682 & -9.59539092454 & -10.9835596483 & -10.6455835511 \\
EGS & 1593 & 9.86643 & 1.569 & 4.62 & 0.2 & 11.15 & 0.037 & 0.0194 & 43.0205466956 & 44.7242368546 & 1.37744936838 & 43.2129653298 & 44.7662066623 & -1.03275416152 & -8.48898063162 & -9.87714935537 & -9.53917325819 \\
UDS & 22117 & 10.7759743311 & 1.569 & 4.6199999 & 0.3 & 11.4 & 0.098 & 0.0489 & 43.6720538248 & 44.9609711474 & 1.61418366114 & 43.4338262466 & 45.0422828083 & -0.756678015524 & -9.16179066996 & -10.5499593937 & -10.2119832965 \\
EGS & 18986 & 10.3156 & 1.569 & 5.28 & 0.3 & 11.45 & 0.092 & 0.0489 & 43.7220538248 & 45.0109711474 & 1.66418366114 & 43.4507762466 & 45.0634703083 & -0.735490515524 & -8.65141633886 & -10.0395850626 & -9.70160896543 \\
EGS & 29550 & 10.3384 & 1.57 & 5.28 & 0.2 & 11.49 & 0.117 & 0.0194 & 43.3605466956 & 45.0642368546 & 1.71744936838 & 43.3282253298 & 44.9102816623 & -0.888679161519 & -8.62095063162 & -10.0091193554 & -9.67114325819 \\
GDS & 15011 & 9.99 & 1.57 & 4.62 & 0.3 & 11.26 & 0.075 & 0.0489 & 43.5320538248 & 44.8209711474 & 1.47418366114 & 43.3863662466 & 44.9829578083 & -0.816003015524 & -8.51581633886 & -9.90398506261 & -9.56600896543 \\
UDS & 21565 & 10.1335389084 & 1.57 & 5.2800002 & 0.2 & 10.97 & 0.047 & 0.0194 & 42.8405466956 & 44.5442368546 & 1.19744936838 & 43.1519453298 & 44.6899316623 & -1.10902916152 & -8.93608954002 & -10.3242582638 & -9.98628216659 \\
COS & 18280 & 10.5985 & 1.571 & 5.28 & 0.1 & 11.01 & 0.057 & 0.0031 & 42.0841066595 & 44.5913965617 & 1.24460907546 & 42.8955121576 & 44.369390197 & -1.42957062682 & -9.35389092454 & -10.7420596483 & -10.4040835511 \\
EGS & 10850 & 9.82468 & 1.572 & 4.62 & 0.2 & 11.02 & 0.038 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & -8.57723063162 & -9.96539935537 & -9.62742325819 \\
COS & 10244 & 10.3132 & 1.572 & 5.94 & 0.2 & 11.17 & 0.055 & 0.0194 & 43.0405466956 & 44.7442368546 & 1.39744936838 & 43.2197453298 & 44.7746816623 & -1.02427916152 & -8.91575063162 & -10.3039193554 & -9.96594325819 \\
COS & 11699 & 10.1072 & 1.572 & 5.28 & 0.3 & 12.04 & 0.074 & 0.0489 & 44.3120538248 & 45.6009711474 & 2.25418366114 & 43.6507862466 & 45.3134828083 & -0.485478015524 & -7.85301633886 & -9.24118506261 & -8.90320896543 \\
EGS & 15735 & 10.2803 & 1.5722 & 5.28 & 0.2 & 10.94 & 0.045 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & -9.11285063162 & -10.5010193554 & -10.1630432582 \\
EGS & 28744 & 9.5827 & 1.5728 & 5.28 & 0.2 & 10.78 & 0.029 & 0.0194 & 42.6505466956 & 44.3542368546 & 1.00744936838 & 43.0875353298 & 44.6094191623 & -1.18954166152 & -8.57525063162 & -9.96341935537 & -9.62544325819 \\
EGS & 959 & 10.6315 & 1.573 & 5.28 & 0.2 & 11.68 & 0.229 & 0.0194 & 43.5505466956 & 45.2542368546 & 1.90744936838 & 43.3926353298 & 44.9907941623 & -0.808166661519 & -8.72405063162 & -10.1122193554 & -9.77424325819 \\
COS & 24844 & 10.7588 & 1.573 & 7.26 & 0.4 & 11.45 & 0.138 & 0.0916 & 43.9946404394 & 44.9910220912 & 1.64423460501 & 43.5431831089 & 45.1789788862 & -0.619981937611 & -9.11456539499 & -10.5027341187 & -10.1647580216 \\
UDS & 9412 & 10.5693739096 & 1.574 & 5.9400001 & 0.3 & 11.85 & 0.155 & 0.0489 & 44.1220538248 & 45.4109711474 & 2.06418366114 & 43.5863762466 & 45.2329703083 & -0.565990515524 & -8.50519024846 & -9.89335897221 & -9.55538287503 \\
GDS & 25715 & 10.25 & 1.574 & 5.28 & 0.3 & 11.23 & 0.089 & 0.0489 & 43.5020538248 & 44.7909711474 & 1.44418366114 & 43.3761962466 & 44.9702453083 & -0.828715515524 & -8.80581633886 & -10.1939850626 & -9.85600896543 \\
GDS & 24001 & 9.83 & 1.574 & 4.62 & 0.1 & 10.49 & 0.018 & 0.0031 & 41.5641066595 & 44.0713965617 & 0.724609075465 & 42.7192321576 & 44.149040197 & -1.64992062682 & -9.10539092453 & -10.4935596483 & -10.1555835511 \\
EGS & 15381 & 10.0953 & 1.575 & 4.62 & 0.2 & 10.87 & 0.039 & 0.0194 & 42.7405466956 & 44.4442368546 & 1.09744936838 & 43.1180453298 & 44.6475566623 & -1.15140416152 & -8.99785063162 & -10.3860193554 & -10.0480432582 \\
GDS & 1482 & 10.5 & 1.575 & 5.28 & 0.3 & 11.46 & 0.155 & 0.0489 & 43.7320538248 & 45.0209711474 & 1.67418366114 & 43.4541662466 & 45.0677078083 & -0.731253015524 & -8.82581633886 & -10.2139850626 & -9.87600896543 \\
EGS & 14511 & 10.6215 & 1.575 & 3.5 & 0.4 & 11.5 & 0.147 & 0.0916 & 44.0446404394 & 45.0410220912 & 1.69423460501 & 43.5601331089 & 45.2001663862 & -0.598794437611 & -8.92726539499 & -10.3154341187 & -9.97745802156 \\
EGS & 20741 & 10.125 & 1.575 & 5.28 & 0.2 & 11.7 & 0.066 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & -8.19755063162 & -9.58571935537 & -9.24774325819 \\
EGS & 28948 & 9.92849 & 1.5752 & 5.28 & 0.2 & 10.74 & 0.028 & 0.0194 & 42.6105466956 & 44.3142368546 & 0.967449368377 & 43.0739753298 & 44.5924691623 & -1.20649166152 & -8.96104063162 & -10.3492093554 & -10.0112332582 \\
UDS & 19091 & 9.14612803568 & 1.576 & 5.9400001 & 0.2 & 11.14 & 0.05 & 0.0194 & 43.0105466956 & 44.7142368546 & 1.36744936838 & 43.2095753298 & 44.7619691623 & -1.03699166152 & -7.7786786673 & -9.16684739105 & -8.82887129387 \\
EGS & 12462 & 10.4575 & 1.5765 & 5.28 & 0.2 & 11.71 & 0.151 & 0.0194 & 43.5805466956 & 45.2842368546 & 1.93744936838 & 43.4028053298 & 45.0035066623 & -0.795454161519 & -8.52005063162 & -9.90821935537 & -9.57024325819 \\
EGS & 19576 & 9.87449 & 1.577 & 5.28 & 0.3 & 11.49 & 0.056 & 0.0489 & 43.7620538248 & 45.0509711474 & 1.70418366114 & 43.4643362466 & 45.0804203083 & -0.718540515524 & -8.17030633886 & -9.55847506261 & -9.22049896543 \\
GDS & 1946 & 10.57 & 1.577 & 3.5 & 0.1 & 10.99 & 0.054 & 0.0031 & 42.0641066595 & 44.5713965617 & 1.22460907546 & 42.8887321576 & 44.360915197 & -1.43804562682 & -9.34539092454 & -10.7335596483 & -10.3955835511 \\
EGS & 8209 & 9.89968 & 1.577 & 3.96 & 0.2 & 11.36 & 0.084 & 0.0194 & 43.2305466956 & 44.9342368546 & 1.58744936838 & 43.2841553298 & 44.8551941623 & -0.943766661519 & -8.31223063162 & -9.70039935537 & -9.36242325819 \\
EGS & 6871 & 10.1751 & 1.578 & 3.96 & 0.2 & 10.92 & 0.04 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & -9.02765063162 & -10.4158193554 & -10.0778432582 \\
EGS & 28531 & 10.0746 & 1.578 & 5.28 & 0.2 & 10.91 & 0.043 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.93715063162 & -10.3253193554 & -9.98734325819 \\
EGS & 22413 & 9.99119 & 1.578 & 4.62 & 0.2 & 11.25 & 0.054 & 0.0194 & 43.1205466956 & 44.8242368546 & 1.47744936838 & 43.2468653298 & 44.8085816623 & -0.990379161519 & -8.51374063162 & -9.90190935537 & -9.56393325819 \\
EGS & 8268 & 10.1729 & 1.578 & 5.28 & 0.2 & 11.5 & 0.069 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & -8.44545063162 & -9.83361935537 & -9.49564325819 \\
COS & 23564 & 10.1566 & 1.58 & 5.28 & 0.2 & 11.4 & 0.092 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.52915063162 & -9.91731935537 & -9.57934325819 \\
EGS & 28397 & 10.3017 & 1.5807 & 4.62 & 0.3 & 11.66 & 0.089 & 0.0489 & 43.9320538248 & 45.2209711474 & 1.87418366114 & 43.5219662466 & 45.1524578083 & -0.646503015524 & -8.42751633886 & -9.81568506261 & -9.47770896543 \\
UDS & 19164 & 9.41995574849 & 1.581 & 3.96 & 0.2 & 11.08 & 0.044 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.11250638011 & -9.50067510386 & -9.16269900668 \\
GDS & 2007 & 9.99 & 1.582 & 4.62 & 0.3 & 10.91 & 0.044 & 0.0489 & 43.1820538248 & 44.4709711474 & 1.12418366114 & 43.2677162466 & 44.8346453083 & -0.964315515524 & -8.86581633886 & -10.2539850626 & -9.91600896543 \\
COS & 35241 & 8.33224 & 1.582 & 5.94 & 0.9 & 10.81 & 0.061 & 0.5031 & 44.094399283 & 44.0890139624 & 0.742226476212 & 43.5770013569 & 45.2212516962 & -0.577709127611 & -7.59001352379 & -8.97818224754 & -8.64020615036 \\
COS & 14706 & 10.3713 & 1.582 & 4.62 & 0.3 & 11.58 & 0.212 & 0.0489 & 43.8520538248 & 45.1409711474 & 1.79418366114 & 43.4948462466 & 45.1185578083 & -0.680403015524 & -8.57711633886 & -9.96528506261 & -9.62730896543 \\
UDS & 20908 & 9.82736927305 & 1.583 & 5.2800002 & 0.2 & 11.26 & 0.068 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -8.33991990467 & -9.72808862842 & -9.39011253124 \\
UDS & 26364 & 10.0569048513 & 1.583 & 5.9400001 & 0.9 & 11.2 & 0.143 & 0.5031 & 44.484399283 & 44.4790139624 & 1.13222647621 & 43.7092113569 & 45.3865141962 & -0.412446627611 & -8.92467837509 & -10.3128470988 & -9.97487100166 \\
EGS & 15453 & 9.87775 & 1.584 & 3.96 & 0.2 & 10.8 & 0.026 & 0.0194 & 42.6705466956 & 44.3742368546 & 1.02744936838 & 43.0943153298 & 44.6178941623 & -1.18106666152 & -8.85030063162 & -10.2384693554 & -9.90049325819 \\
UDS & 2568 & 10.260071388 & 1.584 & 5.2800002 & 0.4 & 11.89 & 0.283 & 0.0916 & 44.4346404394 & 45.4310220912 & 2.08423460501 & 43.6923431089 & 45.3654288862 & -0.433531937611 & -8.17583678299 & -9.56400550674 & -9.22602940956 \\
EGS & 5816 & 10.3529 & 1.585 & 4.62 & 0.2 & 11.48 & 0.119 & 0.0194 & 43.3505466956 & 45.0542368546 & 1.70744936838 & 43.3248353298 & 44.9060441623 & -0.892916661519 & -8.64545063162 & -10.0336193554 & -9.69564325819 \\
UDS & 21552 & 10.1139433523 & 1.585 & 6.5999999 & 0.8 & 11.36 & 0.174 & 0.3944 & 44.538681872 & 44.7249308322 & 1.37814334596 & 43.7276131546 & 45.4095164432 & -0.389444380546 & -8.73580000634 & -10.1239687301 & -9.78599263291 \\
EGS & 24737 & 9.59306 & 1.585 & 6.6 & 0.4 & 11.58 & 0.138 & 0.0916 & 44.1246404394 & 45.1210220912 & 1.77423460501 & 43.5872531089 & 45.2340663862 & -0.564894437611 & -7.81882539499 & -9.20699411874 & -8.86901802156 \\
UDS & 21772 & 10.652246341 & 1.585 & 5.2800002 & 0.2 & 11.3 & 0.048 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -9.12479697262 & -10.5129656964 & -10.1749895992 \\
EGS & 24602 & 10.8381 & 1.585 & 5.28 & 0.4 & 11.55 & 0.375 & 0.0916 & 44.0946404394 & 45.0910220912 & 1.74423460501 & 43.5770831089 & 45.2213538862 & -0.577606937611 & -9.09386539499 & -10.4820341187 & -10.1440580216 \\
EGS & 19350 & 10.6594 & 1.585 & 5.94 & 0.1 & 10.77 & 0.039 & 0.0031 & 41.8441066595 & 44.3513965617 & 1.00460907546 & 42.8141521576 & 44.267690197 & -1.53127062682 & -9.65479092454 & -11.0429596483 & -10.7049835511 \\
EGS & 7337 & 10.3908 & 1.586 & 4.62 & 0.1 & 10.82 & 0.04 & 0.0031 & 41.8941066595 & 44.4013965617 & 1.05460907546 & 42.8311021576 & 44.288877697 & -1.51008312682 & -9.33619092454 & -10.7243596483 & -10.3863835511 \\
EGS & 11790 & 9.96126 & 1.586 & 5.94 & 0.2 & 11.08 & 0.057 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.65381063162 & -10.0419793554 & -9.70400325819 \\
COS & 32698 & 8.18007 & 1.587 & 0.0 & 0.9 & 11.46 & 0.183 & 0.5031 & 44.744399283 & 44.7390139624 & 1.39222647621 & 43.7973513569 & 45.4966891962 & -0.302271627611 & -6.78784352379 & -8.17601224754 & -7.83803615036 \\
UDS & 23116 & 10.3926969533 & 1.587 & 5.2800002 & 0.3 & 11.23 & 0.091 & 0.0489 & 43.5020538248 & 44.7909711474 & 1.44418366114 & 43.3761962466 & 44.9702453083 & -0.828715515524 & -8.94851329216 & -10.3366820159 & -9.99870591873 \\
EGS & 18073 & 10.5281 & 1.587 & 4.62 & 0.2 & 11.43 & 0.1 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & -8.87065063162 & -10.2588193554 & -9.92084325819 \\
EGS & 17972 & 10.0319 & 1.588 & 5.28 & 0.2 & 11.82 & 0.029 & 0.0194 & 43.6905466956 & 45.3942368546 & 2.04744936838 & 43.4400953298 & 45.0501191623 & -0.748841661519 & -7.98445063162 & -9.37261935537 & -9.03464325819 \\
EGS & 9040 & 10.0508 & 1.589 & 5.94 & 0.2 & 10.96 & 0.044 & 0.0194 & 42.8305466956 & 44.5342368546 & 1.18744936838 & 43.1485553298 & 44.6856941623 & -1.11326666152 & -8.86335063162 & -10.2515193554 & -9.91354325819 \\
UDS & 6422 & 9.8767949762 & 1.589 & 4.6199999 & 0.16 & 11.33 & 0.072 & 0.011296 & 42.9656696494 & 44.9078112569 & 1.56102377065 & 43.1943620111 & 44.7429525139 & -1.05600830986 & -8.31577120555 & -9.7039399293 & -9.36596383212 \\
UDS & 26104 & 8.61804809671 & 1.59 & 8.5799999 & 0.2 & 11.14 & 0.053 & 0.0194 & 43.0105466956 & 44.7142368546 & 1.36744936838 & 43.2095753298 & 44.7619691623 & -1.03699166152 & -7.25059872833 & -8.63876745208 & -8.3007913549 \\
COS & 8084 & 10.4353 & 1.59 & 5.94 & 0.2 & 11.41 & 0.127 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & -8.79785063162 & -10.1860193554 & -9.84804325819 \\
COS & 23395 & 10.3808 & 1.59 & 5.28 & 0.1 & 11.66 & 0.524 & 0.0031 & 42.7341066595 & 45.2413965617 & 1.89460907546 & 43.1158621576 & 44.644827697 & -1.15413312682 & -8.48619092454 & -9.87435964829 & -9.53638355111 \\
COS & 14406 & 10.1069 & 1.59 & 6.6 & 0.3 & 11.0 & 0.051 & 0.0489 & 43.2720538248 & 44.5609711474 & 1.21418366114 & 43.2982262466 & 44.8727828083 & -0.926178015524 & -8.89271633886 & -10.2808850626 & -9.94290896543 \\
COS & 24345 & 10.2952 & 1.59 & 5.28 & 0.2 & 11.64 & 0.154 & 0.0194 & 43.5105466956 & 45.2142368546 & 1.86744936838 & 43.3790753298 & 44.9738441623 & -0.825116661519 & -8.42775063162 & -9.81591935537 & -9.47794325819 \\
UDS & 5698 & 9.98989456372 & 1.59 & 5.9400001 & 0.6 & 11.21 & 0.072 & 0.2166 & 44.128403418 & 44.6867285329 & 1.33994104668 & 43.5885287587 & 45.2356609484 & -0.56329987542 & -8.64995351704 & -10.0381222408 & -9.70014614361 \\
COS & 8171 & 10.752 & 1.59 & 5.94 & 0.1 & 11.03 & 0.061 & 0.0031 & 42.1041066595 & 44.6113965617 & 1.26460907546 & 42.9022921576 & 44.377865197 & -1.42109562682 & -9.48739092454 & -10.8755596483 & -10.5375835511 \\
UDS & 22628 & 10.525044807 & 1.591 & 4.6199999 & 0.1 & 11.03 & 0.061 & 0.0031 & 42.1041066595 & 44.6113965617 & 1.26460907546 & 42.9022921576 & 44.377865197 & -1.42109562682 & -9.26043573154 & -10.6486044553 & -10.3106283581 \\
EGS & 9686 & 9.90175 & 1.592 & 5.94 & 0.2 & 11.47 & 0.104 & 0.0194 & 43.3405466956 & 45.0442368546 & 1.69744936838 & 43.3214453298 & 44.9018066623 & -0.897154161519 & -8.20430063162 & -9.59246935537 & -9.25449325819 \\
GDS & 18393 & 9.97 & 1.593 & 5.94 & 0.2 & 11.1 & 0.06 & 0.0194 & 42.9705466956 & 44.6742368546 & 1.32744936838 & 43.1960153298 & 44.7450191623 & -1.05394166152 & -8.64255063162 & -10.0307193554 & -9.69274325819 \\
UDS & 3547 & 9.77959649126 & 1.593 & 4.6199999 & 0.16 & 11.33 & 0.079 & 0.011296 & 42.9656696494 & 44.9078112569 & 1.56102377065 & 43.1943620111 & 44.7429525139 & -1.05600830986 & -8.21857272061 & -9.60674144436 & -9.26876534718 \\
EGS & 1494 & 10.0318 & 1.593 & 5.28 & 0.2 & 11.38 & 0.09 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.42435063162 & -9.81251935537 & -9.47454325819 \\
EGS & 25399 & 9.70726 & 1.593 & 6.6 & 0.2 & 11.08 & 0.046 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.39981063162 & -9.78797935537 & -9.45000325819 \\
EGS & 29059 & 9.99625 & 1.595 & 4.62 & 0.3 & 10.9 & 0.043 & 0.0489 & 43.1720538248 & 44.4609711474 & 1.11418366114 & 43.2643262466 & 44.8304078083 & -0.968553015524 & -8.88206633886 & -10.2702350626 & -9.93225896543 \\
COS & 10189 & 10.0876 & 1.595 & 10.56 & 0.2 & 11.38 & 0.093 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & -8.48015063162 & -9.86831935537 & -9.53034325819 \\
